algo,imbalance,fold,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,flag_rate_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,flag_rate_Recall80,thr_Cost5,f1_Cost5,recall_Cost5,precision_Cost5,flag_rate_Cost5,thr_Cost10,f1_Cost10,recall_Cost10,precision_Cost10,flag_rate_Cost10,thr_Cost20,f1_Cost20,recall_Cost20,precision_Cost20,flag_rate_Cost20,cost100_Cost5,cost100_inspect_all_r5,cost100_inspect_none_r5,cost100_Cost10,cost100_inspect_all_r10,cost100_inspect_none_r10,cost100_Cost20,cost100_inspect_all_r20,cost100_inspect_none_r20
SoftVote(LogReg+RF+HGB),class_weight,20,0.04444480802241781,0.4631578947368421,0.04201680672268908,119,5,0.0,0.0,0.0,0.3645009997456324,0.0,0.0,0.0,0.07563025210084033,0.017107122202739616,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622,1.000000001,0.0,0.0,0.0,0.0,0.642625358133096,0.0,0.0,0.0,0.0,0.3645009997456324,0.0,0.0,0.0,0.07563025210084033,21.008403361344538,95.7983193277311,21.008403361344538,42.016806722689076,95.7983193277311,42.016806722689076,91.59663865546219,95.7983193277311,84.03361344537815
SoftVote(LogReg+RF+HGB),class_weight,21,0.08834753654153926,0.5663716814159292,0.0423728813559322,118,5,0.2,0.2,0.4,0.011757234827226489,0.08130081300813008,1.0,0.0423728813559322,1.0,0.04770574434096278,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,22,0.10530749951802583,0.49557522123893805,0.0423728813559322,118,5,0.2,0.2,0.2,0.030079074230711097,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.060812153712952115,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695,0.5384872535978836,0.0,0.0,0.0,0.0,0.5384872535978836,0.0,0.0,0.0,0.0,0.5384872535978836,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,23,0.048276027584882766,0.4849557522123894,0.0423728813559322,118,5,0.0,0.0,0.0,0.22781100016223843,0.07692307692307693,0.4,0.0425531914893617,0.3983050847457627,0.07425966406142398,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.22781100016223843,0.07692307692307693,0.4,0.0425531914893617,0.3983050847457627,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,88.98305084745763,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,24,0.049070038488643136,0.4690265486725663,0.0423728813559322,118,5,0.0,0.0,0.0,0.5947497379066831,0.0,0.0,0.0,0.0,0.049193692796109995,0.07079646017699115,0.8,0.037037037037037035,0.9152542372881356,0.5947497379066831,0.0,0.0,0.0,0.0,0.5947497379066831,0.0,0.0,0.0,0.0,0.5947497379066831,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,25,0.05483320455288418,0.4649122807017544,0.04201680672268908,119,5,0.0,0.0,0.4,0.22614552989755018,0.0784313725490196,0.4,0.043478260869565216,0.3865546218487395,0.062163945393524385,0.05714285714285714,0.6,0.03,0.8403361344537815,0.6284028986891221,0.0,0.0,0.0,0.008403361344537815,0.6284028986891221,0.0,0.0,0.0,0.008403361344537815,0.22614552989755018,0.0784313725490196,0.4,0.043478260869565216,0.3865546218487395,21.84873949579832,95.7983193277311,21.008403361344538,42.857142857142854,95.7983193277311,42.016806722689076,87.39495798319328,95.7983193277311,84.03361344537815
SoftVote(LogReg+RF+HGB),class_weight,26,0.06289053369508704,0.6088495575221239,0.0423728813559322,118,5,0.0,0.0,0.2,0.009494007253096506,0.08130081300813008,1.0,0.0423728813559322,1.0,0.05038327039224916,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,27,0.06241349791639577,0.5345132743362833,0.0423728813559322,118,5,0.0,0.2,0.2,0.008256920387038793,0.08130081300813008,1.0,0.0423728813559322,1.0,0.04470078133030065,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,28,0.04730850691870182,0.3787610619469026,0.0423728813559322,118,5,0.0,0.0,0.2,0.11885377001241487,0.0625,0.6,0.03296703296703297,0.7711864406779662,0.050550011352627926,0.05084745762711865,0.6,0.02654867256637168,0.9576271186440678,1.000000001,0.0,0.0,0.0,0.0,0.6356567367843314,0.0,0.0,0.0,0.0,0.11885377001241487,0.0625,0.6,0.03296703296703297,0.7711864406779662,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,108.47457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,29,0.055882031673447755,0.4849557522123894,0.0423728813559322,118,5,0.0,0.0,0.4,0.22121531701296562,0.0851063829787234,0.4,0.047619047619047616,0.3559322033898305,0.013319413043176598,0.08130081300813008,1.0,0.0423728813559322,1.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
