algo,imbalance,fold,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,repeat
LogReg,class_weight,21,0.06350285832765618,0.5734513274336284,0.0423728813559322,118,5,0.0,0.0,0.2,0.00841900857025121,0.08196721311475409,1.0,0.042735042735042736,0.04644231361125759,0.08196721311475409,1.0,0.042735042735042736,4
LogReg,class_weight,22,0.06277077260353177,0.4991150442477875,0.0423728813559322,118,5,0.0,0.0,0.4,0.00417060382276033,0.08196721311475409,1.0,0.042735042735042736,0.07349198086941293,0.08403361344537816,1.0,0.043859649122807015,4
LogReg,class_weight,23,0.06464098161145658,0.5380530973451327,0.0423728813559322,118,5,0.0,0.2,0.2,0.4128013415015237,0.10344827586206896,0.6,0.05660377358490566,0.07448804297686352,0.07017543859649122,0.8,0.03669724770642202,4
LogReg,class_weight,24,0.04640109012953841,0.45663716814159294,0.0423728813559322,118,5,0.0,0.0,0.0,0.0323661102476947,0.08264462809917356,1.0,0.04310344827586207,0.05012063723298066,0.08333333333333333,1.0,0.043478260869565216,4
LogReg,class_weight,25,0.059462208203626965,0.4491228070175438,0.04201680672268908,119,5,0.0,0.2,0.2,0.6205048943073772,0.05714285714285714,0.2,0.03333333333333333,0.1169632497393515,0.05660377358490566,0.6,0.0297029702970297,5
LogReg,class_weight,26,0.05635233448960285,0.5504424778761061,0.0423728813559322,118,5,0.0,0.0,0.2,0.006201084783353578,0.08130081300813008,1.0,0.0423728813559322,0.05023229451123902,0.08264462809917356,1.0,0.04310344827586207,5
LogReg,class_weight,27,0.05803237661068986,0.5026548672566372,0.0423728813559322,118,5,0.0,0.0,0.2,0.007784416465787017,0.08264462809917356,1.0,0.04310344827586207,0.10394085994741678,0.08403361344537816,1.0,0.043859649122807015,5
LogReg,class_weight,28,0.06804465759886784,0.3274336283185841,0.0423728813559322,118,5,0.2,0.2,0.2,0.026812487202011966,0.08130081300813008,1.0,0.0423728813559322,0.047703151441557776,0.08196721311475409,1.0,0.042735042735042736,5
LogReg,class_weight,29,0.0379782533941691,0.352212389380531,0.0423728813559322,118,5,0.0,0.0,0.0,0.0016737314107946497,0.08130081300813008,1.0,0.0423728813559322,0.015478446795584138,0.08264462809917356,1.0,0.04310344827586207,5
LogReg,class_weight,30,0.048869930367045726,0.4385964912280702,0.04201680672268908,119,5,0.0,0.0,0.2,0.005898442494826389,0.08064516129032258,1.0,0.04201680672268908,0.04711290954571142,0.06611570247933884,0.8,0.034482758620689655,6
LogReg,class_weight,31,0.033478287918065064,0.2743362831858407,0.0423728813559322,118,5,0.0,0.0,0.0,0.0027215448605398714,0.08196721311475409,1.0,0.042735042735042736,0.044489418193602276,0.08196721311475409,1.0,0.042735042735042736,6
LogReg,class_weight,32,0.03742577597840756,0.3557522123893806,0.0423728813559322,118,5,0.0,0.0,0.0,0.34171113918865975,0.05555555555555555,0.4,0.029850746268656716,0.03187276128300678,0.08196721311475409,1.0,0.042735042735042736,6
LogReg,class_weight,33,0.04326165715328277,0.35752212389380533,0.0423728813559322,118,5,0.0,0.0,0.2,0.009388693133773942,0.08130081300813008,1.0,0.0423728813559322,0.04861959836923043,0.08264462809917356,1.0,0.04310344827586207,6
LogReg,class_weight,34,0.057129731349245975,0.5292035398230088,0.0423728813559322,118,5,0.0,0.0,0.2,0.1907559499852996,0.08080808080808081,0.8,0.0425531914893617,0.08950184617693807,0.08695652173913043,1.0,0.045454545454545456,6
LogReg,class_weight,35,0.04120443597154747,0.3315789473684211,0.04201680672268908,119,5,0.0,0.0,0.2,0.06884263045287838,0.08333333333333333,1.0,0.043478260869565216,0.07539268011609937,0.08403361344537816,1.0,0.043859649122807015,7
LogReg,class_weight,36,0.048056859287106665,0.4902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.8032259410621582,0.0,0.0,0.0,0.09852982009014467,0.08403361344537816,1.0,0.043859649122807015,7
LogReg,class_weight,37,0.0475099366527938,0.4778761061946903,0.0423728813559322,118,5,0.0,0.0,0.0,0.007311266046077412,0.08196721311475409,1.0,0.042735042735042736,0.05043772770221704,0.0847457627118644,1.0,0.04424778761061947,7
LogReg,class_weight,38,0.034945941761722436,0.3026548672566372,0.0423728813559322,118,5,0.0,0.0,0.0,0.03732240939157866,0.08620689655172414,1.0,0.04504504504504504,0.07158150848532378,0.057692307692307696,0.6,0.030303030303030304,7
LogReg,class_weight,39,0.05115603672607649,0.5168141592920354,0.0423728813559322,118,5,0.0,0.0,0.2,0.35463108643070224,0.08450704225352113,0.6,0.045454545454545456,0.04357534368924684,0.08130081300813008,1.0,0.0423728813559322,7
LogReg,class_weight,40,0.06348877776575161,0.6333333333333333,0.04201680672268908,119,5,0.0,0.0,0.2,0.010367434640539715,0.08064516129032258,1.0,0.04201680672268908,0.10493010383809011,0.08264462809917356,1.0,0.04310344827586207,8
LogReg,class_weight,41,0.0350425886289481,0.31150442477876106,0.0423728813559322,118,5,0.0,0.0,0.0,0.1481455272062718,0.08602150537634409,0.8,0.045454545454545456,0.09439961158384515,0.07692307692307693,0.8,0.04040404040404041,8
LogReg,class_weight,42,0.03840835654251656,0.36637168141592924,0.0423728813559322,118,5,0.0,0.0,0.0,0.39053030976179837,0.06666666666666667,0.4,0.03636363636363636,0.18841456082835736,0.0625,0.6,0.03296703296703297,8
LogReg,class_weight,43,0.036861047449282744,0.34513274336283184,0.0423728813559322,118,5,0.0,0.0,0.0,0.9713311543050874,0.0,0.0,0.0,0.054620957487425896,0.06611570247933884,0.8,0.034482758620689655,8
LogReg,class_weight,44,0.045786819435872275,0.4265486725663717,0.0423728813559322,118,5,0.0,0.0,0.2,0.7974224866476904,0.0,0.0,0.0,0.051760637456433216,0.0847457627118644,1.0,0.04424778761061947,8
LogReg,class_weight,45,0.03396626821093451,0.28771929824561404,0.04201680672268908,119,5,0.0,0.0,0.0,0.7083140485682904,0.0,0.0,0.0,0.04096972585684949,0.08547008547008547,1.0,0.044642857142857144,9
LogReg,class_weight,46,0.05479043737542573,0.5539823008849557,0.0423728813559322,118,5,0.0,0.0,0.0,0.02022228251524831,0.08196721311475409,1.0,0.042735042735042736,0.054028988847965524,0.08196721311475409,1.0,0.042735042735042736,9
LogReg,class_weight,47,0.033408658607017014,0.2778761061946903,0.0423728813559322,118,5,0.0,0.0,0.0,0.7642213087962187,0.0,0.0,0.0,0.08172097479278843,0.05357142857142857,0.6,0.028037383177570093,9
LogReg,class_weight,48,0.06256838698688469,0.552212389380531,0.0423728813559322,118,5,0.0,0.2,0.2,0.005380086915579748,0.08196721311475409,1.0,0.042735042735042736,0.0654062223895235,0.08196721311475409,1.0,0.042735042735042736,9
LogReg,class_weight,49,0.035942815117577576,0.30619469026548674,0.0423728813559322,118,5,0.0,0.0,0.0,0.0760940699730303,0.05504587155963303,0.6,0.028846153846153848,0.1267139559112615,0.061855670103092786,0.6,0.03260869565217391,9
LogReg,ROS,0,0.07734268782323703,0.624561403508772,0.04201680672268908,119,5,0.0,0.0,0.4,0.9619719839116104,0.0,0.0,0.0,0.017891313876511817,0.08130081300813008,1.0,0.0423728813559322,0
LogReg,ROS,1,0.03434589096034282,0.2920353982300885,0.0423728813559322,118,5,0.0,0.0,0.0,0.644867079793553,0.0,0.0,0.0,0.0995446674505474,0.056074766355140186,0.6,0.029411764705882353,0
LogReg,ROS,2,0.03404274795659597,0.2601769911504425,0.0423728813559322,118,5,0.0,0.0,0.0,0.6943486569237546,0.0,0.0,0.0,0.06817484576778374,0.07017543859649122,0.8,0.03669724770642202,0
LogReg,ROS,3,0.035715191291783376,0.3238938053097345,0.0423728813559322,118,5,0.0,0.0,0.0,0.014803853623356818,0.08130081300813008,1.0,0.0423728813559322,0.024834325512208346,0.08130081300813008,1.0,0.0423728813559322,0
LogReg,ROS,4,0.05472865534314336,0.5132743362831859,0.0423728813559322,118,5,0.0,0.0,0.2,0.21084710120816183,0.08333333333333333,0.8,0.04395604395604396,0.04506001517357478,0.08403361344537816,1.0,0.043859649122807015,0
LogReg,ROS,5,0.07000514926573656,0.5947368421052632,0.04201680672268908,119,5,0.0,0.0,0.4,0.3583883239451422,0.10526315789473684,0.8,0.056338028169014086,0.06539972044467454,0.08196721311475409,1.0,0.042735042735042736,1
LogReg,ROS,6,0.03330402629282685,0.2619469026548673,0.0423728813559322,118,5,0.0,0.0,0.0,0.25053466388278933,0.029411764705882353,0.2,0.015873015873015872,0.25053466388278933,0.029411764705882353,0.2,0.015873015873015872,1
LogReg,ROS,7,0.050646581795101786,0.49911504424778763,0.0423728813559322,118,5,0.0,0.0,0.2,0.2852150584039569,0.09090909090909091,0.8,0.04819277108433735,0.10506181989217385,0.08547008547008547,1.0,0.044642857142857144,1
LogReg,ROS,8,0.061754628787686956,0.5805309734513275,0.0423728813559322,118,5,0.0,0.0,0.2,0.002053752985168895,0.08130081300813008,1.0,0.0423728813559322,0.012282524602092802,0.08130081300813008,1.0,0.0423728813559322,1
LogReg,ROS,9,0.06055821936298432,0.5663716814159292,0.0423728813559322,118,5,0.0,0.0,0.2,0.011697913459170664,0.08196721311475409,1.0,0.042735042735042736,0.047650802836850324,0.08547008547008547,1.0,0.044642857142857144,1
LogReg,ROS,10,0.04256354960376653,0.4403508771929825,0.04201680672268908,119,5,0.0,0.0,0.0,0.0013224331606665717,0.08064516129032258,1.0,0.04201680672268908,0.024190700163057976,0.08064516129032258,1.0,0.04201680672268908,2
LogReg,ROS,11,0.046851785184746364,0.4778761061946903,0.0423728813559322,118,5,0.0,0.0,0.0,0.0014759595680806814,0.08196721311475409,1.0,0.042735042735042736,0.012458210685900672,0.08196721311475409,1.0,0.042735042735042736,2
LogReg,ROS,12,0.050254657255736065,0.4902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.6480369366702957,0.0,0.0,0.0,0.09307376729782246,0.08849557522123894,1.0,0.046296296296296294,2
LogReg,ROS,13,0.03424974824662487,0.2584070796460177,0.0423728813559322,118,5,0.0,0.0,0.0,0.021875087658456114,0.06611570247933884,0.8,0.034482758620689655,0.063673196048059,0.038834951456310676,0.4,0.02040816326530612,2
LogReg,ROS,14,0.04152909255437433,0.40530973451327434,0.0423728813559322,118,5,0.0,0.0,0.0,0.8852619819026382,0.0,0.0,0.0,0.01700423907144281,0.08196721311475409,1.0,0.042735042735042736,2
LogReg,ROS,15,0.04152317958353673,0.4263157894736842,0.04201680672268908,119,5,0.0,0.0,0.0,0.016804720466097812,0.08333333333333333,1.0,0.043478260869565216,0.05033851372937218,0.08849557522123894,1.0,0.046296296296296294,3
LogReg,ROS,16,0.05289997769019112,0.4672566371681416,0.0423728813559322,118,5,0.0,0.0,0.2,0.002829119361900305,0.08130081300813008,1.0,0.0423728813559322,0.017217825892288787,0.08130081300813008,1.0,0.0423728813559322,3
LogReg,ROS,17,0.032072955676903894,0.24778761061946905,0.0423728813559322,118,5,0.0,0.0,0.0,0.8619631712449999,0.0,0.0,0.0,0.04585456949926355,0.08333333333333333,1.0,0.043478260869565216,3
LogReg,ROS,18,0.08644057092332955,0.584070796460177,0.0423728813559322,118,5,0.0,0.2,0.4,0.0019366897830468328,0.08130081300813008,1.0,0.0423728813559322,0.04588869712385138,0.08130081300813008,1.0,0.0423728813559322,3
LogReg,ROS,19,0.053565176484005245,0.5168141592920354,0.0423728813559322,118,5,0.0,0.0,0.0,0.003263054216179641,0.08196721311475409,1.0,0.042735042735042736,0.02142589248163054,0.08196721311475409,1.0,0.042735042735042736,3
LogReg,ROS,20,0.047579837543117835,0.48245614035087725,0.04201680672268908,119,5,0.0,0.0,0.0,0.0018712837996615803,0.08064516129032258,1.0,0.04201680672268908,0.03460260711558683,0.08064516129032258,1.0,0.04201680672268908,4
LogReg,ROS,21,0.06436147186147187,0.5716814159292035,0.0423728813559322,118,5,0.0,0.0,0.4,0.005075811366756323,0.08196721311475409,1.0,0.042735042735042736,0.027812430257263144,0.08196721311475409,1.0,0.042735042735042736,4
LogReg,ROS,22,0.07277167277167278,0.5132743362831859,0.0423728813559322,118,5,0.0,0.2,0.4,0.0020148703685110444,0.08196721311475409,1.0,0.042735042735042736,0.05136750818473975,0.08264462809917356,1.0,0.04310344827586207,4
LogReg,ROS,23,0.06177303724427348,0.5079646017699115,0.0423728813559322,118,5,0.0,0.2,0.2,0.14436627145258024,0.07692307692307693,0.8,0.04040404040404041,0.04909266693464085,0.08333333333333333,1.0,0.043478260869565216,4
LogReg,ROS,24,0.045520210783368674,0.45486725663716815,0.0423728813559322,118,5,0.0,0.0,0.0,0.020673528770724987,0.08264462809917356,1.0,0.04310344827586207,0.039786423252391435,0.08264462809917356,1.0,0.04310344827586207,4
LogReg,ROS,25,0.05641021882653279,0.4403508771929825,0.04201680672268908,119,5,0.0,0.2,0.2,0.04133161776674335,0.05309734513274336,0.6,0.027777777777777776,0.06257486351534343,0.05454545454545454,0.6,0.02857142857142857,5
LogReg,ROS,26,0.05278249187839956,0.536283185840708,0.0423728813559322,118,5,0.0,0.0,0.0,0.003711925712287292,0.08130081300813008,1.0,0.0423728813559322,0.029912246903003637,0.08130081300813008,1.0,0.0423728813559322,5
LogReg,ROS,27,0.056774655976548453,0.5008849557522124,0.0423728813559322,118,5,0.0,0.0,0.4,0.002591554615583082,0.08264462809917356,1.0,0.04310344827586207,0.08083968981625446,0.0847457627118644,1.0,0.04424778761061947,5
LogReg,ROS,28,0.06721781341846969,0.30442477876106194,0.0423728813559322,118,5,0.2,0.2,0.2,0.7392836214209011,0.10526315789473684,0.2,0.07142857142857142,0.0368395113827389,0.08196721311475409,1.0,0.042735042735042736,5
LogReg,ROS,29,0.036244482718664275,0.31681415929203544,0.0423728813559322,118,5,0.0,0.0,0.0,0.0005557766065118613,0.08130081300813008,1.0,0.0423728813559322,0.0123095565993994,0.08196721311475409,1.0,0.042735042735042736,5
LogReg,ROS,30,0.04774767378215654,0.4263157894736842,0.04201680672268908,119,5,0.0,0.0,0.2,0.005161726305783249,0.08064516129032258,1.0,0.04201680672268908,0.03394782940722094,0.08264462809917356,1.0,0.04310344827586207,6
LogReg,ROS,31,0.032206420546520856,0.24955752212389382,0.0423728813559322,118,5,0.0,0.0,0.0,0.0009760262472700703,0.08196721311475409,1.0,0.042735042735042736,0.02711637875007246,0.08196721311475409,1.0,0.042735042735042736,6
LogReg,ROS,32,0.038772659290768355,0.3769911504424779,0.0423728813559322,118,5,0.0,0.0,0.0,0.003511073672708041,0.08130081300813008,1.0,0.0423728813559322,0.017120927102530423,0.08130081300813008,1.0,0.0423728813559322,6
LogReg,ROS,33,0.04205226594389156,0.35221238938053095,0.0423728813559322,118,5,0.0,0.0,0.2,0.006655828742262219,0.08130081300813008,1.0,0.0423728813559322,0.03628605155162421,0.08264462809917356,1.0,0.04310344827586207,6
LogReg,ROS,34,0.057092026363823226,0.5185840707964602,0.0423728813559322,118,5,0.0,0.0,0.2,0.17171370078168993,0.06060606060606061,0.6,0.031914893617021274,0.06063610629595664,0.08196721311475409,1.0,0.042735042735042736,6
LogReg,ROS,35,0.04262680441450452,0.32456140350877194,0.04201680672268908,119,5,0.0,0.0,0.2,0.04256940274315421,0.08264462809917356,1.0,0.04310344827586207,0.049474052388277914,0.08333333333333333,1.0,0.043478260869565216,7
LogReg,ROS,36,0.048846560846560846,0.4938053097345133,0.0423728813559322,118,5,0.0,0.0,0.0,0.6438342292909869,0.0,0.0,0.0,0.08483711803343237,0.0847457627118644,1.0,0.04424778761061947,7
LogReg,ROS,37,0.05461086204393262,0.5097345132743363,0.0423728813559322,118,5,0.0,0.0,0.2,0.21066371152704702,0.08791208791208792,0.8,0.046511627906976744,0.04240430237026324,0.0847457627118644,1.0,0.04424778761061947,7
LogReg,ROS,38,0.034703972102149074,0.2973451327433628,0.0423728813559322,118,5,0.0,0.0,0.0,0.37968120890111334,0.03571428571428571,0.2,0.0196078431372549,0.03151131328626613,0.08771929824561403,1.0,0.045871559633027525,7
LogReg,ROS,39,0.04914527237931493,0.49734513274336284,0.0423728813559322,118,5,0.0,0.0,0.2,0.32340789740412373,0.08,0.6,0.04285714285714286,0.02406702196277565,0.08130081300813008,1.0,0.0423728813559322,7
LogReg,ROS,40,0.06430202872063337,0.6403508771929824,0.04201680672268908,119,5,0.0,0.0,0.2,0.2273540308902033,0.09433962264150944,1.0,0.04950495049504951,0.07643501926014613,0.08196721311475409,1.0,0.042735042735042736,8
LogReg,ROS,41,0.035032258704649384,0.31150442477876106,0.0423728813559322,118,5,0.0,0.0,0.0,0.453747577660503,0.0,0.0,0.0,0.05288264739225778,0.07017543859649122,0.8,0.03669724770642202,8
LogReg,ROS,42,0.03861210341086502,0.3699115044247787,0.0423728813559322,118,5,0.0,0.0,0.0,0.42364997445942343,0.03571428571428571,0.2,0.0196078431372549,0.211608089759821,0.06818181818181818,0.6,0.03614457831325301,8
LogReg,ROS,43,0.03727094682600801,0.3486725663716814,0.0423728813559322,118,5,0.0,0.0,0.0,0.7151161901856311,0.0,0.0,0.0,0.044247089449008244,0.06611570247933884,0.8,0.034482758620689655,8
LogReg,ROS,44,0.04549396459369907,0.42123893805309737,0.0423728813559322,118,5,0.0,0.0,0.2,0.8947028305082599,0.0,0.0,0.0,0.03707213897155514,0.0847457627118644,1.0,0.04424778761061947,8
LogReg,ROS,45,0.033605357747966316,0.2824561403508772,0.04201680672268908,119,5,0.0,0.0,0.0,0.7221783380265556,0.0,0.0,0.0,0.024796872222342496,0.08264462809917356,1.0,0.04310344827586207,9
LogReg,ROS,46,0.05282726381087037,0.5451327433628319,0.0423728813559322,118,5,0.0,0.0,0.0,0.009241054063365613,0.08130081300813008,1.0,0.0423728813559322,0.0475030312577878,0.08196721311475409,1.0,0.042735042735042736,9
LogReg,ROS,47,0.033199431852879616,0.27256637168141595,0.0423728813559322,118,5,0.0,0.0,0.0,0.9006560629530974,0.0,0.0,0.0,0.0683312136344692,0.05357142857142857,0.6,0.028037383177570093,9
LogReg,ROS,48,0.06219702407407511,0.5575221238938053,0.0423728813559322,118,5,0.0,0.0,0.2,0.00274710754140439,0.08196721311475409,1.0,0.042735042735042736,0.054778276886843204,0.08196721311475409,1.0,0.042735042735042736,9
LogReg,ROS,49,0.03483196997992232,0.2955752212389381,0.0423728813559322,118,5,0.0,0.0,0.0,0.06105192207969084,0.05405405405405406,0.6,0.02830188679245283,0.06514951793697263,0.05555555555555555,0.6,0.02912621359223301,9
LogReg,SMOTE,0,0.10810575192597664,0.6596491228070176,0.04201680672268908,119,5,0.0,0.2,0.6,0.9800256325161836,0.0,0.0,0.0,0.018013817103119726,0.08130081300813008,1.0,0.0423728813559322,0
LogReg,SMOTE,1,0.03425580926713041,0.2778761061946903,0.0423728813559322,118,5,0.0,0.0,0.0,0.6024681514769541,0.0,0.0,0.0,0.06412213970583328,0.05660377358490566,0.6,0.0297029702970297,0
LogReg,SMOTE,2,0.03630638008413618,0.2955752212389381,0.0423728813559322,118,5,0.0,0.0,0.0,0.6897157482936039,0.0,0.0,0.0,0.03336847166779569,0.08403361344537816,1.0,0.043859649122807015,0
LogReg,SMOTE,3,0.035884392606744274,0.3292035398230088,0.0423728813559322,118,5,0.0,0.0,0.0,0.0017116886224698552,0.08130081300813008,1.0,0.0423728813559322,0.022751511253927464,0.08196721311475409,1.0,0.042735042735042736,0
LogReg,SMOTE,4,0.05562611630957677,0.49203539823008846,0.0423728813559322,118,5,0.0,0.0,0.2,0.00045275071725383757,0.08130081300813008,1.0,0.0423728813559322,0.03772950984775172,0.08403361344537816,1.0,0.043859649122807015,0
LogReg,SMOTE,5,0.07513486513486514,0.5771929824561404,0.04201680672268908,119,5,0.0,0.2,0.4,0.2807810870061888,0.1,0.8,0.05333333333333334,0.06068246776648268,0.08264462809917356,1.0,0.04310344827586207,1
LogReg,SMOTE,6,0.03345351468194278,0.2601769911504425,0.0423728813559322,118,5,0.0,0.0,0.0,0.17672877717341778,0.024390243902439025,0.2,0.012987012987012988,0.17875678582263976,0.025,0.2,0.013333333333333334,1
LogReg,SMOTE,7,0.04839812563599337,0.4707964601769911,0.0423728813559322,118,5,0.0,0.0,0.0,0.29768107838398594,0.07317073170731707,0.6,0.03896103896103896,0.08111501938844319,0.0847457627118644,1.0,0.04424778761061947,1
LogReg,SMOTE,8,0.0629768017752999,0.6141592920353982,0.0423728813559322,118,5,0.0,0.0,0.2,0.0016519262980947713,0.08130081300813008,1.0,0.0423728813559322,0.011387016502718436,0.08130081300813008,1.0,0.0423728813559322,1
LogReg,SMOTE,9,0.0636159716314231,0.5823008849557523,0.0423728813559322,118,5,0.0,0.0,0.2,0.004382168174937741,0.08196721311475409,1.0,0.042735042735042736,0.02703078521106348,0.08333333333333333,1.0,0.043478260869565216,1
LogReg,SMOTE,10,0.050401490508697175,0.5263157894736843,0.04201680672268908,119,5,0.0,0.0,0.2,0.0005708203125458128,0.08064516129032258,1.0,0.04201680672268908,0.01578553910639947,0.08064516129032258,1.0,0.04201680672268908,2
LogReg,SMOTE,11,0.049061745538835105,0.49911504424778763,0.0423728813559322,118,5,0.0,0.0,0.2,0.0010300995208367184,0.08196721311475409,1.0,0.042735042735042736,0.014233895055585791,0.08196721311475409,1.0,0.042735042735042736,2
LogReg,SMOTE,12,0.05482458264480737,0.5185840707964602,0.0423728813559322,118,5,0.0,0.0,0.2,0.5707383009408862,0.12903225806451613,0.4,0.07692307692307693,0.06529945185813191,0.0847457627118644,1.0,0.04424778761061947,2
LogReg,SMOTE,13,0.03523788475528501,0.27256637168141595,0.0423728813559322,118,5,0.0,0.0,0.0,0.018958154463573792,0.05128205128205128,0.6,0.026785714285714284,0.07827342309089316,0.041666666666666664,0.4,0.02197802197802198,2
LogReg,SMOTE,14,0.03513785131059889,0.3168141592920354,0.0423728813559322,118,5,0.0,0.0,0.0,0.8514760518351435,0.0,0.0,0.0,0.013517700035113702,0.08264462809917356,1.0,0.04310344827586207,2
LogReg,SMOTE,15,0.054254690836399985,0.5263157894736842,0.04201680672268908,119,5,0.0,0.0,0.2,0.006340702875200234,0.08130081300813008,1.0,0.0423728813559322,0.028560075236518843,0.08333333333333333,1.0,0.043478260869565216,3
LogReg,SMOTE,16,0.05145839345839346,0.46725663716814164,0.0423728813559322,118,5,0.0,0.0,0.2,0.0018568946503978638,0.08130081300813008,1.0,0.0423728813559322,0.009675744248704798,0.08130081300813008,1.0,0.0423728813559322,3
LogReg,SMOTE,17,0.03150125752348701,0.2353982300884956,0.0423728813559322,118,5,0.0,0.0,0.0,0.8551953911079403,0.0,0.0,0.0,0.0508133345097128,0.05172413793103448,0.6,0.02702702702702703,3
LogReg,SMOTE,18,0.10466143194866599,0.5858407079646017,0.0423728813559322,118,5,0.0,0.4,0.6,0.0012183749193743036,0.08130081300813008,1.0,0.0423728813559322,0.046242000280813295,0.08130081300813008,1.0,0.0423728813559322,3
LogReg,SMOTE,19,0.05581738437001595,0.5327433628318584,0.0423728813559322,118,5,0.0,0.0,0.2,0.00120322660020044,0.08196721311475409,1.0,0.042735042735042736,0.017440276500504497,0.08196721311475409,1.0,0.042735042735042736,3
LogReg,SMOTE,20,0.036829189129600676,0.3526315789473684,0.04201680672268908,119,5,0.0,0.0,0.0,0.001301516114455277,0.08064516129032258,1.0,0.04201680672268908,0.03643460074447442,0.08264462809917356,1.0,0.04310344827586207,4
LogReg,SMOTE,21,0.0684482646982647,0.5787610619469027,0.0423728813559322,118,5,0.0,0.2,0.2,0.003086851389224022,0.08196721311475409,1.0,0.042735042735042736,0.015107846908270413,0.08196721311475409,1.0,0.042735042735042736,4
LogReg,SMOTE,22,0.083601730861082,0.5079646017699115,0.0423728813559322,118,5,0.2,0.2,0.4,0.0011291334673946061,0.08196721311475409,1.0,0.042735042735042736,0.05982264782827852,0.06837606837606838,0.8,0.03571428571428571,4
LogReg,SMOTE,23,0.05920154240607272,0.5150442477876106,0.0423728813559322,118,5,0.0,0.2,0.2,0.16976058362238677,0.08695652173913043,0.8,0.04597701149425287,0.043724665245853,0.06896551724137931,0.8,0.036036036036036036,4
LogReg,SMOTE,24,0.04513149631849994,0.4495575221238938,0.0423728813559322,118,5,0.0,0.0,0.0,0.020036616904713655,0.08264462809917356,1.0,0.04310344827586207,0.03108022344417249,0.08264462809917356,1.0,0.04310344827586207,4
LogReg,SMOTE,25,0.06885690717383094,0.431578947368421,0.04201680672268908,119,5,0.2,0.2,0.2,0.5968636211940366,0.05714285714285714,0.2,0.03333333333333333,0.044764781262802776,0.05405405405405406,0.6,0.02830188679245283,5
LogReg,SMOTE,26,0.057565808932268564,0.5646017699115045,0.0423728813559322,118,5,0.0,0.0,0.2,0.002211787098480528,0.08130081300813008,1.0,0.0423728813559322,0.01709474597514353,0.08130081300813008,1.0,0.0423728813559322,5
LogReg,SMOTE,27,0.060500000000000005,0.511504424778761,0.0423728813559322,118,5,0.0,0.0,0.4,0.0010479872735083282,0.08264462809917356,1.0,0.04310344827586207,0.06471557278617658,0.0847457627118644,1.0,0.04424778761061947,5
LogReg,SMOTE,28,0.06714155860717398,0.30619469026548674,0.0423728813559322,118,5,0.2,0.2,0.2,0.00019190522239066407,0.08130081300813008,1.0,0.0423728813559322,0.023258702520362377,0.08130081300813008,1.0,0.0423728813559322,5
LogReg,SMOTE,29,0.03647074812205357,0.30265486725663715,0.0423728813559322,118,5,0.0,0.0,0.0,0.00036556679911509506,0.08130081300813008,1.0,0.0423728813559322,0.00785215395415355,0.08196721311475409,1.0,0.042735042735042736,5
LogReg,SMOTE,30,0.04842316953772062,0.4649122807017544,0.04201680672268908,119,5,0.0,0.0,0.2,0.643255766223459,0.08333333333333333,0.2,0.05263157894736842,0.02312141881853239,0.06666666666666667,0.8,0.034782608695652174,6
LogReg,SMOTE,31,0.03230778279691324,0.2530973451327434,0.0423728813559322,118,5,0.0,0.0,0.0,0.0005535037197393361,0.08196721311475409,1.0,0.042735042735042736,0.017970417687944145,0.08196721311475409,1.0,0.042735042735042736,6
LogReg,SMOTE,32,0.04312327856952603,0.43185840707964607,0.0423728813559322,118,5,0.0,0.0,0.0,0.0022858447001035424,0.08130081300813008,1.0,0.0423728813559322,0.02107477558193996,0.08196721311475409,1.0,0.042735042735042736,6
