algo,imbalance,fold,n_train_normals,n_test_normals,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,flag_rate_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,flag_rate_Recall80
Mahalanobis,normal_only,49,453,113,0.0628604479166277,0.45663716814159294,0.0423728813559322,118,5,0.0,0.2,0.4,0.6779048592399776,0.14814814814814814,0.4,0.09090909090909091,0.1864406779661017,0.358083183667193,0.07766990291262135,0.8,0.04081632653061224,0.8305084745762712
OneClassSVM,normal_only,0,452,114,0.06493917784240366,0.49122807017543857,0.04201680672268908,119,5,0.0,0.2,0.2,0.37862040574180794,0.06382978723404255,0.6,0.033707865168539325,0.7478991596638656,0.37862040574180794,0.06382978723404255,0.6,0.033707865168539325,0.7478991596638656
OneClassSVM,normal_only,1,453,113,0.04409025185340974,0.41238938053097346,0.0423728813559322,118,5,0.0,0.0,0.2,0.7339476846396791,0.0,0.0,0.0,0.059322033898305086,0.31349126429155416,0.07920792079207921,0.8,0.041666666666666664,0.8135593220338984
OneClassSVM,normal_only,2,453,113,0.042401119228326234,0.3309734513274336,0.0423728813559322,118,5,0.0,0.0,0.2,0.5537198248630762,0.0392156862745098,0.2,0.021739130434782608,0.3898305084745763,0.3269930437981988,0.056074766355140186,0.6,0.029411764705882353,0.864406779661017
OneClassSVM,normal_only,3,453,113,0.04922919365374609,0.3823008849557522,0.0423728813559322,118,5,0.0,0.2,0.2,0.6895493461069464,0.10526315789473684,0.2,0.07142857142857142,0.11864406779661017,0.285892256573465,0.07407407407407407,0.8,0.038834951456310676,0.8728813559322034
OneClassSVM,normal_only,4,453,113,0.056979099332040505,0.5628318584070797,0.0423728813559322,118,5,0.0,0.0,0.2,0.6855128530034544,0.08695652173913043,0.2,0.05555555555555555,0.15254237288135594,0.22697762273585853,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
OneClassSVM,normal_only,5,452,114,0.03919564175540982,0.3070175438596492,0.04201680672268908,119,5,0.0,0.0,0.0,0.3471459023564625,0.03636363636363636,0.4,0.01904761904761905,0.8823529411764706,0.3525346763672096,0.03636363636363636,0.4,0.01904761904761905,0.8823529411764706
OneClassSVM,normal_only,6,453,113,0.05993777350795406,0.3876106194690266,0.0423728813559322,118,5,0.0,0.2,0.2,0.5588658008601255,0.044444444444444446,0.2,0.025,0.3389830508474576,0.335724916498282,0.07272727272727272,0.8,0.0380952380952381,0.8898305084745762
OneClassSVM,normal_only,7,453,113,0.05343323070786342,0.45663716814159294,0.0423728813559322,118,5,0.0,0.2,0.2,0.5642794121771778,0.05263157894736842,0.2,0.030303030303030304,0.2796610169491525,0.22274123821225325,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
OneClassSVM,normal_only,8,453,113,0.05015251413317489,0.4637168141592921,0.0423728813559322,118,5,0.0,0.0,0.2,0.16025656931624285,0.06666666666666667,0.8,0.034782608695652174,0.9745762711864406,0.2839045809457801,0.0761904761904762,0.8,0.04,0.847457627118644
OneClassSVM,normal_only,9,453,113,0.05399393709738537,0.5292035398230088,0.0423728813559322,118,5,0.0,0.0,0.2,0.6975225331980491,0.06666666666666667,0.2,0.04,0.211864406779661,0.24194187469240436,0.09345794392523364,1.0,0.049019607843137254,0.864406779661017
OneClassSVM,normal_only,10,452,114,0.04837564991787758,0.456140350877193,0.04201680672268908,119,5,0.0,0.0,0.2,0.7003500180394439,0.0,0.0,0.0,0.1092436974789916,0.3069175533872089,0.07017543859649122,0.8,0.03669724770642202,0.9159663865546218
OneClassSVM,normal_only,11,453,113,0.04654778037959989,0.4283185840707965,0.0423728813559322,118,5,0.0,0.0,0.2,0.1513111147758096,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.24591744760105785,0.07207207207207207,0.8,0.03773584905660377,0.8983050847457628
OneClassSVM,normal_only,12,453,113,0.037276461559910073,0.3451327433628319,0.0423728813559322,118,5,0.0,0.0,0.0,0.7137412744662712,0.0,0.0,0.0,0.11864406779661017,0.2545932095682546,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
OneClassSVM,normal_only,13,453,113,0.09719800172630362,0.6442477876106195,0.0423728813559322,118,5,0.0,0.4,0.4,0.1311519832213616,0.08130081300813008,1.0,0.0423728813559322,1.0,0.32332558375723225,0.08163265306122448,0.8,0.043010752688172046,0.788135593220339
OneClassSVM,normal_only,14,453,113,0.03780627294330864,0.27079646017699116,0.0423728813559322,118,5,0.0,0.0,0.2,0.7010280115045455,0.07692307692307693,0.2,0.047619047619047616,0.17796610169491525,0.35974620530640666,0.04081632653061224,0.4,0.021505376344086023,0.788135593220339
OneClassSVM,normal_only,15,452,114,0.038634769844420616,0.3263157894736842,0.04201680672268908,119,5,0.0,0.0,0.2,0.14734449039689634,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243,0.31646656267569906,0.03773584905660377,0.4,0.019801980198019802,0.8487394957983193
OneClassSVM,normal_only,16,453,113,0.05841016208644276,0.47079646017699117,0.0423728813559322,118,5,0.0,0.2,0.2,0.15423026011437727,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.26823133858751413,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
OneClassSVM,normal_only,17,453,113,0.04881723690156799,0.3946902654867257,0.0423728813559322,118,5,0.0,0.2,0.2,0.11075599484139464,0.08130081300813008,1.0,0.0423728813559322,1.0,0.33015407746786585,0.06315789473684211,0.6,0.03333333333333333,0.7627118644067796
OneClassSVM,normal_only,18,453,113,0.08809506899532618,0.6672566371681417,0.0423728813559322,118,5,0.0,0.2,0.4,0.1542556747867393,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.2497690516604694,0.08849557522123894,1.0,0.046296296296296294,0.9152542372881356
OneClassSVM,normal_only,19,453,113,0.03414147307952618,0.29026548672566377,0.0423728813559322,118,5,0.0,0.0,0.0,0.6384129106728824,0.0,0.0,0.0,0.1694915254237288,0.3448430839587954,0.0594059405940594,0.6,0.03125,0.8135593220338984
OneClassSVM,normal_only,20,452,114,0.06662665407843667,0.5052631578947369,0.04201680672268908,119,5,0.0,0.2,0.2,0.7393880672013716,0.0,0.0,0.0,0.05042016806722689,0.3455905404384295,0.061855670103092786,0.6,0.03260869565217391,0.773109243697479
OneClassSVM,normal_only,21,453,113,0.05790295451221296,0.5221238938053098,0.0423728813559322,118,5,0.0,0.2,0.2,0.1460722166182532,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.2813516527221884,0.07692307692307693,0.8,0.04040404040404041,0.8389830508474576
OneClassSVM,normal_only,22,453,113,0.04471506758003696,0.4176991150442478,0.0423728813559322,118,5,0.0,0.0,0.0,0.14063064381446205,0.08130081300813008,1.0,0.0423728813559322,1.0,0.31683674986796123,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322
OneClassSVM,normal_only,23,453,113,0.10298548194469653,0.48318584070796466,0.0423728813559322,118,5,0.0,0.4,0.4,0.13805032660303426,0.08130081300813008,1.0,0.0423728813559322,1.0,0.31145249994148877,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
OneClassSVM,normal_only,24,453,113,0.03350001092566977,0.27964601769911507,0.0423728813559322,118,5,0.0,0.0,0.0,0.6341238845472292,0.0,0.0,0.0,0.288135593220339,0.2706410788214245,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
OneClassSVM,normal_only,25,452,114,0.03216478696741855,0.256140350877193,0.04201680672268908,119,5,0.0,0.0,0.0,0.5499392903590772,0.0,0.0,0.0,0.3445378151260504,0.3410776506623841,0.0594059405940594,0.6,0.03125,0.8067226890756303
OneClassSVM,normal_only,26,453,113,0.035964816689701924,0.32212389380530976,0.0423728813559322,118,5,0.0,0.0,0.0,0.6885635212375328,0.0,0.0,0.0,0.1271186440677966,0.2989150243716342,0.0784313725490196,0.8,0.041237113402061855,0.8220338983050848
OneClassSVM,normal_only,27,453,113,0.043507131419801864,0.4283185840707965,0.0423728813559322,118,5,0.0,0.0,0.0,0.49618067743776134,0.06451612903225806,0.4,0.03508771929824561,0.4830508474576271,0.2574886472863491,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
OneClassSVM,normal_only,28,453,113,0.11832399604217134,0.6778761061946903,0.0423728813559322,118,5,0.0,0.4,0.4,0.159890936748568,0.08130081300813008,1.0,0.0423728813559322,1.0,0.23119588316764092,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
OneClassSVM,normal_only,29,453,113,0.0691615089890952,0.48318584070796455,0.0423728813559322,118,5,0.0,0.0,0.4,0.1825311539073422,0.05,0.6,0.02608695652173913,0.9745762711864406,0.3245719792151541,0.06,0.6,0.031578947368421054,0.8050847457627118
OneClassSVM,normal_only,30,452,114,0.0665946975220178,0.5350877192982456,0.04201680672268908,119,5,0.0,0.2,0.2,0.15873682023519017,0.08064516129032258,1.0,0.04201680672268908,1.0,0.2603203848826395,0.08333333333333333,1.0,0.043478260869565216,0.9663865546218487
OneClassSVM,normal_only,31,453,113,0.07468102778447605,0.5681415929203539,0.0423728813559322,118,5,0.0,0.0,0.4,0.1445705652497868,0.08130081300813008,1.0,0.0423728813559322,1.0,0.25614406552955465,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
OneClassSVM,normal_only,32,453,113,0.05109269415770964,0.45309734513274336,0.0423728813559322,118,5,0.0,0.0,0.2,0.7164825772470561,0.0,0.0,0.0,0.0847457627118644,0.3018835272358364,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
OneClassSVM,normal_only,33,453,113,0.04655904467049978,0.41238938053097346,0.0423728813559322,118,5,0.0,0.0,0.2,0.677143409408894,0.08,0.2,0.05,0.1694915254237288,0.28415761968395736,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
OneClassSVM,normal_only,34,453,113,0.029054254990400045,0.16637168141592917,0.0423728813559322,118,5,0.0,0.0,0.0,0.5583782278393953,0.0,0.0,0.0,0.3050847457627119,0.3529895718767328,0.04081632653061224,0.4,0.021505376344086023,0.788135593220339
OneClassSVM,normal_only,35,452,114,0.07719835249496267,0.5,0.04201680672268908,119,5,0.0,0.2,0.4,0.3192218768837588,0.057692307692307696,0.6,0.030303030303030304,0.8319327731092437,0.34403079315379936,0.0594059405940594,0.6,0.03125,0.8067226890756303
OneClassSVM,normal_only,36,453,113,0.06248374346551065,0.5380530973451327,0.0423728813559322,118,5,0.0,0.2,0.2,0.15748343876361123,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.2571803418045637,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
OneClassSVM,normal_only,37,453,113,0.07430931052697333,0.5663716814159292,0.0423728813559322,118,5,0.0,0.2,0.4,0.16668661239810117,0.06611570247933884,0.8,0.034482758620689655,0.9830508474576272,0.321547738619306,0.07920792079207921,0.8,0.041666666666666664,0.8135593220338984
OneClassSVM,normal_only,38,453,113,0.028580389546050872,0.1415929203539823,0.0423728813559322,118,5,0.0,0.0,0.0,0.7012264800919259,0.0,0.0,0.0,0.1271186440677966,0.3370500225676905,0.04081632653061224,0.4,0.021505376344086023,0.788135593220339
OneClassSVM,normal_only,39,453,113,0.04752094906317673,0.4743362831858407,0.0423728813559322,118,5,0.0,0.0,0.0,0.6545674871892514,0.0,0.0,0.0,0.11864406779661017,0.2791664256331531,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
OneClassSVM,normal_only,40,452,114,0.061039860449373845,0.48070175438596485,0.04201680672268908,119,5,0.0,0.2,0.2,0.7048306633791495,0.08695652173913043,0.2,0.05555555555555555,0.15126050420168066,0.27858688518315505,0.07339449541284404,0.8,0.038461538461538464,0.8739495798319328
OneClassSVM,normal_only,41,453,113,0.06051976595689494,0.41592920353982304,0.0423728813559322,118,5,0.0,0.0,0.4,0.142318448615855,0.08130081300813008,1.0,0.0423728813559322,1.0,0.31487739857927177,0.061224489795918366,0.6,0.03225806451612903,0.788135593220339
OneClassSVM,normal_only,42,453,113,0.052073805025441164,0.49911504424778763,0.0423728813559322,118,5,0.0,0.0,0.2,0.762723069000187,0.0,0.0,0.0,0.06779661016949153,0.2845106695500075,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
OneClassSVM,normal_only,43,453,113,0.035872449213880685,0.3309734513274336,0.0423728813559322,118,5,0.0,0.0,0.0,0.7150330339673419,0.0,0.0,0.0,0.1271186440677966,0.3291463042187888,0.07692307692307693,0.8,0.04040404040404041,0.8389830508474576
OneClassSVM,normal_only,44,453,113,0.05737816764132554,0.46017699115044247,0.0423728813559322,118,5,0.0,0.2,0.2,0.6793251633088928,0.06451612903225806,0.2,0.038461538461538464,0.22033898305084745,0.25780466328689783,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542
OneClassSVM,normal_only,45,452,114,0.03612515578712235,0.2578947368421053,0.04201680672268908,119,5,0.0,0.0,0.2,0.6992956697023608,0.08,0.2,0.05,0.16806722689075632,0.33404966689053245,0.0380952380952381,0.4,0.02,0.8403361344537815
OneClassSVM,normal_only,46,453,113,0.05828162436725129,0.4867256637168142,0.0423728813559322,118,5,0.0,0.2,0.2,0.7576806128516561,0.0,0.0,0.0,0.03389830508474576,0.303469849901541,0.08602150537634409,0.8,0.045454545454545456,0.7457627118644068
OneClassSVM,normal_only,47,453,113,0.13128668445306815,0.6283185840707964,0.0423728813559322,118,5,0.2,0.4,0.4,0.15436007767097182,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.24200815754816096,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
OneClassSVM,normal_only,48,453,113,0.04006044183602728,0.39823008849557523,0.0423728813559322,118,5,0.0,0.0,0.0,0.6977376152352517,0.0,0.0,0.0,0.17796610169491525,0.2549416885397715,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
OneClassSVM,normal_only,49,453,113,0.04516033160262918,0.3592920353982302,0.0423728813559322,118,5,0.0,0.0,0.2,0.7021332144842556,0.09090909090909091,0.2,0.058823529411764705,0.1440677966101695,0.31072355253714856,0.05660377358490566,0.6,0.0297029702970297,0.8559322033898306
LOF,normal_only,0,452,114,0.04323927994922949,0.39824561403508774,0.04201680672268908,119,5,0.0,0.0,0.0,0.5879355655418954,0.06451612903225806,0.4,0.03508771929824561,0.4789915966386555,0.3763888708494938,0.07142857142857142,0.8,0.037383177570093455,0.8991596638655462
LOF,normal_only,1,453,113,0.05310639382928539,0.5469026548672566,0.0423728813559322,118,5,0.0,0.0,0.0,0.26877298254461135,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3564723665479989,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
LOF,normal_only,2,453,113,0.03392028458498068,0.2831858407079646,0.0423728813559322,118,5,0.0,0.0,0.0,0.5362780583753746,0.03278688524590164,0.2,0.017857142857142856,0.4745762711864407,0.41715230720853874,0.043478260869565216,0.4,0.022988505747126436,0.7372881355932204
LOF,normal_only,3,453,113,0.06501438428925532,0.4407079646017699,0.0423728813559322,118,5,0.0,0.2,0.2,0.36937730640444105,0.058823529411764705,0.6,0.030927835051546393,0.8220338983050848,0.39949751365715996,0.06451612903225806,0.6,0.03409090909090909,0.7457627118644068
LOF,normal_only,4,453,113,0.04985014788641503,0.5168141592920354,0.0423728813559322,118,5,0.0,0.0,0.0,0.2887984280785148,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.3531313294016598,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
LOF,normal_only,5,452,114,0.03212023942481,0.2175438596491228,0.04201680672268908,119,5,0.0,0.0,0.0,0.3524113194696178,0.06722689075630252,0.8,0.03508771929824561,0.957983193277311,0.4044595042905364,0.038461538461538464,0.4,0.020202020202020204,0.8319327731092437
LOF,normal_only,6,453,113,0.058722624015734484,0.5486725663716814,0.0423728813559322,118,5,0.0,0.0,0.2,0.6810131190574,0.07407407407407407,0.2,0.045454545454545456,0.1864406779661017,0.37456531764634726,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
LOF,normal_only,7,453,113,0.0639571011159853,0.48849557522123893,0.0423728813559322,118,5,0.0,0.2,0.2,0.4257997727001224,0.06976744186046512,0.6,0.037037037037037035,0.6864406779661016,0.3985235465182706,0.09433962264150944,1.0,0.04950495049504951,0.8559322033898306
LOF,normal_only,8,453,113,0.04133189662287033,0.384070796460177,0.0423728813559322,118,5,0.0,0.0,0.0,0.31729192741074475,0.06779661016949153,0.8,0.035398230088495575,0.9576271186440678,0.36946585013511646,0.05825242718446602,0.6,0.030612244897959183,0.8305084745762712
LOF,normal_only,9,453,113,0.052234625140756816,0.5451327433628319,0.0423728813559322,118,5,0.0,0.0,0.0,0.26882456657526943,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.3605852411342769,0.09174311926605505,1.0,0.04807692307692308,0.8813559322033898
LOF,normal_only,10,452,114,0.041099128239303465,0.37192982456140355,0.04201680672268908,119,5,0.0,0.0,0.2,0.35505061116775477,0.06779661016949153,0.8,0.035398230088495575,0.9495798319327731,0.37005431265339866,0.06956521739130435,0.8,0.03636363636363636,0.9243697478991597
LOF,normal_only,11,453,113,0.04011459060021187,0.3876106194690266,0.0423728813559322,118,5,0.0,0.0,0.0,0.29539657900736305,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3878335741256775,0.0761904761904762,0.8,0.04,0.847457627118644
LOF,normal_only,12,453,113,0.040467371352447254,0.4,0.0423728813559322,118,5,0.0,0.0,0.0,0.2841360162041615,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3639286375123876,0.09259259259259259,1.0,0.04854368932038835,0.8728813559322034
LOF,normal_only,13,453,113,0.0924066924066924,0.6920353982300885,0.0423728813559322,118,5,0.0,0.2,0.4,0.23664281198499312,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3685718914264803,0.1,1.0,0.05263157894736842,0.8050847457627118
LOF,normal_only,14,453,113,0.03411032259789658,0.2778761061946902,0.0423728813559322,118,5,0.0,0.0,0.0,0.4970467289942073,0.05263157894736842,0.4,0.028169014084507043,0.6016949152542372,0.3836970019457172,0.05357142857142857,0.6,0.028037383177570093,0.9067796610169492
LOF,normal_only,15,452,114,0.03549645267943243,0.29649122807017547,0.04201680672268908,119,5,0.0,0.0,0.0,0.43924255753268365,0.043478260869565216,0.4,0.022988505747126436,0.7310924369747899,0.40798344500821304,0.057692307692307696,0.6,0.030303030303030304,0.8319327731092437
LOF,normal_only,16,453,113,0.043304264041968965,0.4407079646017699,0.0423728813559322,118,5,0.0,0.0,0.0,0.5321368171413973,0.07692307692307693,0.4,0.0425531914893617,0.3983050847457627,0.3300735612310735,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
LOF,normal_only,17,453,113,0.04560131626954297,0.4743362831858407,0.0423728813559322,118,5,0.0,0.0,0.0,0.6211782730041264,0.04081632653061224,0.2,0.022727272727272728,0.3728813559322034,0.3763343326653823,0.09433962264150944,1.0,0.04950495049504951,0.8559322033898306
LOF,normal_only,18,453,113,0.08509850470904759,0.679646017699115,0.0423728813559322,118,5,0.0,0.2,0.2,0.2540056394003744,0.08130081300813008,1.0,0.0423728813559322,1.0,0.36230815164300845,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
LOF,normal_only,19,453,113,0.03227818467106813,0.2336283185840708,0.0423728813559322,118,5,0.0,0.0,0.0,0.6169089237433117,0.0,0.0,0.0,0.2796610169491525,0.4039961400475488,0.04,0.4,0.021052631578947368,0.8050847457627118
LOF,normal_only,20,452,114,0.04657810855739755,0.4017543859649123,0.04201680672268908,119,5,0.0,0.0,0.2,0.35000146178602043,0.07476635514018691,0.8,0.0392156862745098,0.8571428571428571,0.3597450440200875,0.07766990291262135,0.8,0.04081632653061224,0.8235294117647058
LOF,normal_only,21,453,113,0.044803999668697046,0.38584070796460174,0.0423728813559322,118,5,0.0,0.0,0.2,0.2493255977711413,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3612174666546193,0.07407407407407407,0.8,0.038834951456310676,0.8728813559322034
LOF,normal_only,22,453,113,0.03944870513676642,0.3734513274336283,0.0423728813559322,118,5,0.0,0.0,0.0,0.27589204044796883,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3719503777961223,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322
LOF,normal_only,23,453,113,0.07812518853695324,0.504424778761062,0.0423728813559322,118,5,0.2,0.2,0.2,0.26076725147717045,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3805425394137941,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
LOF,normal_only,24,453,113,0.039958476601144335,0.3858407079646018,0.0423728813559322,118,5,0.0,0.0,0.0,0.6097623293308206,0.04,0.2,0.022222222222222223,0.3813559322033898,0.39700802967645027,0.0761904761904762,0.8,0.04,0.847457627118644
LOF,normal_only,25,452,114,0.03389350492012322,0.2842105263157895,0.04201680672268908,119,5,0.0,0.0,0.0,0.4760978899138739,0.0273972602739726,0.2,0.014705882352941176,0.5714285714285714,0.367075008202148,0.06956521739130435,0.8,0.03636363636363636,0.9243697478991597
LOF,normal_only,26,453,113,0.03555796011641324,0.32035398230088497,0.0423728813559322,118,5,0.0,0.0,0.0,0.5516003882453396,0.031746031746031744,0.2,0.017241379310344827,0.4915254237288136,0.37990441382353335,0.0761904761904762,0.8,0.04,0.847457627118644
LOF,normal_only,27,453,113,0.04295511635134277,0.4212389380530973,0.0423728813559322,118,5,0.0,0.0,0.0,0.2667490380474826,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3681407668990257,0.07547169811320754,0.8,0.039603960396039604,0.8559322033898306
LOF,normal_only,28,453,113,0.07587662173759402,0.6530973451327433,0.0423728813559322,118,5,0.0,0.0,0.4,0.2826986613509204,0.08130081300813008,1.0,0.0423728813559322,1.0,0.394504606206192,0.09259259259259259,1.0,0.04854368932038835,0.8728813559322034
LOF,normal_only,29,453,113,0.05160559661959809,0.44955752212389377,0.0423728813559322,118,5,0.0,0.0,0.0,0.307401317419089,0.06722689075630252,0.8,0.03508771929824561,0.9661016949152542,0.3620106014888152,0.05555555555555555,0.6,0.02912621359223301,0.8728813559322034
LOF,normal_only,30,452,114,0.05406385710509422,0.4789473684210527,0.04201680672268908,119,5,0.0,0.2,0.2,0.28926447952143586,0.08064516129032258,1.0,0.04201680672268908,1.0,0.348986959537333,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
LOF,normal_only,31,453,113,0.06602997879313668,0.6371681415929203,0.0423728813559322,118,5,0.0,0.0,0.2,0.29822497862782105,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.36844092031204106,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
LOF,normal_only,32,453,113,0.051788750373732755,0.49203539823008857,0.0423728813559322,118,5,0.0,0.0,0.2,0.753552841724206,0.09090909090909091,0.2,0.058823529411764705,0.1440677966101695,0.3407322299671953,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814
LOF,normal_only,33,453,113,0.034117789250756744,0.2902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.4930978435240395,0.03389830508474576,0.2,0.018518518518518517,0.4576271186440678,0.41078507738010567,0.047058823529411764,0.4,0.025,0.6779661016949152
LOF,normal_only,34,453,113,0.031328031812695084,0.2212389380530974,0.0423728813559322,118,5,0.0,0.0,0.0,0.5731999454641603,0.03773584905660377,0.2,0.020833333333333332,0.4067796610169492,0.3671458432758424,0.03773584905660377,0.4,0.019801980198019802,0.8559322033898306
LOF,normal_only,35,452,114,0.04711665910526362,0.45438596491228067,0.04201680672268908,119,5,0.0,0.0,0.2,0.4389615578054876,0.06818181818181818,0.6,0.03614457831325301,0.6974789915966386,0.4004003481755342,0.05825242718446602,0.6,0.030612244897959183,0.8235294117647058
LOF,normal_only,36,453,113,0.03899268540740328,0.3823008849557522,0.0423728813559322,118,5,0.0,0.0,0.0,0.5908948227383266,0.038461538461538464,0.2,0.02127659574468085,0.3983050847457627,0.3701306382461102,0.07339449541284404,0.8,0.038461538461538464,0.8813559322033898
LOF,normal_only,37,453,113,0.06150912342338065,0.5469026548672566,0.0423728813559322,118,5,0.0,0.0,0.2,0.29500750311904644,0.06611570247933884,0.8,0.034482758620689655,0.9830508474576272,0.3537836889730684,0.07272727272727272,0.8,0.0380952380952381,0.8898305084745762
LOF,normal_only,38,453,113,0.031758992866149346,0.23539823008849559,0.0423728813559322,118,5,0.0,0.0,0.0,0.652783698487287,0.0,0.0,0.0,0.22033898305084745,0.37817814897595425,0.057692307692307696,0.6,0.030303030303030304,0.8389830508474576
LOF,normal_only,39,453,113,0.06371945927658385,0.6088495575221239,0.0423728813559322,118,5,0.0,0.0,0.2,0.2755430256836614,0.08130081300813008,1.0,0.0423728813559322,1.0,0.35118301689849735,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814
LOF,normal_only,40,452,114,0.0792708077383,0.6017543859649123,0.04201680672268908,119,5,0.0,0.2,0.4,0.3172191843530792,0.06611570247933884,0.8,0.034482758620689655,0.9747899159663865,0.33872537802257907,0.06666666666666667,0.8,0.034782608695652174,0.9663865546218487
LOF,normal_only,41,453,113,0.042610235662867244,0.41061946902654867,0.0423728813559322,118,5,0.0,0.0,0.0,0.530582409847037,0.0784313725490196,0.4,0.043478260869565216,0.3898305084745763,0.3834511497842324,0.0594059405940594,0.6,0.03125,0.8135593220338984
LOF,normal_only,42,453,113,0.0491567044508221,0.4672566371681416,0.0423728813559322,118,5,0.0,0.0,0.2,0.25306331311604363,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3550462244687384,0.07079646017699115,0.8,0.037037037037037035,0.9152542372881356
LOF,normal_only,43,453,113,0.03150559929240737,0.23362831858407082,0.0423728813559322,118,5,0.0,0.0,0.0,0.4959805803637066,0.02531645569620253,0.2,0.013513513513513514,0.6271186440677966,0.38727848417387506,0.05714285714285714,0.6,0.03,0.847457627118644
LOF,normal_only,44,453,113,0.048060388685388686,0.4247787610619469,0.0423728813559322,118,5,0.0,0.0,0.2,0.39853948689776,0.0761904761904762,0.8,0.04,0.847457627118644,0.41491694989145567,0.08,0.8,0.042105263157894736,0.8050847457627118
LOF,normal_only,45,452,114,0.03238019532137179,0.2491228070175439,0.04201680672268908,119,5,0.0,0.0,0.0,0.5856137745656801,0.03389830508474576,0.2,0.018518518518518517,0.453781512605042,0.37229253614181584,0.05454545454545454,0.6,0.02857142857142857,0.8823529411764706
LOF,normal_only,46,453,113,0.04262632573394168,0.4389380530973451,0.0423728813559322,118,5,0.0,0.0,0.0,0.6423208829665672,0.0,0.0,0.0,0.2711864406779661,0.4071976570615763,0.08888888888888889,0.8,0.047058823529411764,0.7203389830508474
LOF,normal_only,47,453,113,0.08028345470205935,0.6867256637168142,0.0423728813559322,118,5,0.0,0.2,0.4,0.2710543745361015,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3654350874803008,0.09259259259259259,1.0,0.04854368932038835,0.8728813559322034
LOF,normal_only,48,453,113,0.03941854982462193,0.384070796460177,0.0423728813559322,118,5,0.0,0.0,0.0,0.24863320425338029,0.08130081300813008,1.0,0.0423728813559322,1.0,0.3536208906576426,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542
LOF,normal_only,49,453,113,0.05387345992916767,0.4194690265486726,0.0423728813559322,118,5,0.0,0.2,0.2,0.29921724992250015,0.08130081300813008,1.0,0.0423728813559322,1.0,0.36447997215463224,0.06837606837606838,0.8,0.03571428571428571,0.9491525423728814
